cp,cp,"太阳摩羯+月亮摩羯=把人际看得最淡的摩羯<br><br>

优点：值得信赖<br><br>

缺点：心情沉重<br><br>

性格解析：<br><br>
你太阳星座和月亮星座的组合赋予你一种真正严肃的个性。主宰摩羯的土星就像是监工或者督导一样，有着严格的影响力。当太阳星座和月亮星座都位于这个星象的时候，会产生有些沉重的个性特质。尽管你可能有颗金子般的心，你的天性却总是坚硬不屈。你追求现实、真理和真相，拒绝任何肤浅轻佻的事情。你有强大的雄心壮志，自我控制几乎是你的神物。尽管你总是一门心思达成你的目标和野心，这种情形下也有很多良好的品质。可靠性是你的关键，你总是可以信赖，人们可以相信你一定会做到你承诺的事情。不论有多困难，你不会分两次解决，总是喜欢一次成功。你天性中不是个人道主义者，这会使你为权力和地位所驱使，变得自我本位甚至有些自私自利。你天性中强烈、冷漠而又无懈可击地反对人际交往，尽管你明白如何吸引别人的常识。<br><br>

月亮影响你勇于面对问题，只要有人把问题交给你处理，你会立刻欣然接受。不过你也可能在积极、强烈的企图心和消极、自我怀疑两种情绪之间摇摆不定。你具有摩羯座令人意想不到的幽默感，会适时适地的流露，但是你也容易跌落深谷，怨天尤人的认为诸事皆不对劲。这或许是天生的谨慎性格和自我保护的本能造成的。一旦托付终身，你非常忠实，在爱情方面能够享有最完美的经验。你对伴侣的前途也十分关心，不过在你们的关系上，你的态度可能趋于保守和老旧。<br><br>


建议：不要总是反对人际交往，你其实是明白如何吸引别人的。<br><br>
"
cp,aq,"太阳摩羯+月亮水瓶=把爱情看得最淡的摩羯<br><br>

优点：行事英明<br><br>

缺点：过于冷静<br><br>

性格解析：<br><br>
你太阳星座和月亮星座的组合塑造出体贴、真诚、负责任的内在天性和友好的个人特质。你对自身及自身天赋的理智尊重也使你赢得他人的尊重。你的真诚和天赋总是能吸引别人，这使你很受欢迎。你也很热衷于参加大量的公共活动。水瓶的月亮星座赋予你卓越的组织能力，这有时使你在摩羯座中脱颖而出。你也很积极进取，很容易被新的兴趣所吸引。突然的情绪变化也会影响到你感悟事情的方式。你坚持传统的价值观和测试方式，但你也从不畏惧将来，并且总是会有相当不错的积极进取的念头。你对人类的天性有很强的洞察力，因此你总是能够选择正确的朋友和合作伙伴。你能在重要的团体、协会、俱乐部或其他社交界中表现出最优秀的你，因为你深谙如何发挥你的个人品质的魅力，来吸引众人。<br><br>

在这个舞台上，你的高超技巧变得显而易见，而且在选择正确的人去打交道或辅佐你的时候，你也总是很幸运。在商业上，你有着极棒的组织能力和赚钱的技巧，而且总是另辟蹊径。特别当需要用到你特别的与人交往的天赋时，你更是如鱼得水。尽管如此，你的天性中有着鲜明的独立性，并能在没有任何个人监督的情况下作出最棒的工作。你不是能够做出瞬间判断的人，总是需要时间思考和反应。在时间允许的情况下，你谨慎的前瞻性和联系过去现在未来的能力使你总能行事英明。尽管性格友好，你对自己的感觉却没有坚定的决心。你很骄傲，这会使你在某种程度上成为一个一心想向上爬的人，地位对你而言会很重要。你的智慧和判断力能够很好的控制引导你的情绪。你的冷静和智慧会让你成为一个很好的朋友，但可能不会是个狂热的恋人。但你的稳定性弥补了所有你缺少的热情。<br><br>


建议：试着从爱情中找到你的热情。<br><br>
"
cp,pi,"太阳摩羯+月亮双鱼=把物质看得最淡的摩羯<br><br>

优点：善于接纳<br><br>

缺点：不够坚定<br><br>

性格解析：<br><br>
你的太阳星座和月亮星座的组合和谐而有趣。你拥有善于接纳的性格，并被外部环境和事物而强烈影响。你将实际、认真、有野心的一面和不安定、善变的性格融为一体。有时候，摩羯座特有的坚决和稳定的目的性在你身上却很难得到贯彻。因为这种坚决通常会被你天性中的多愁善感所遮蔽。你具有很强的知觉洞察力，这使你总能敏锐地意识到别人的情绪。你对生活有着认真而细致的兴趣，而且对你来说，几乎所有事情都如此复杂而有深度。你诚实而值得信赖，决不会借助诡计和欺骗达到目的。你对工作极投入，渴望了解你所能知道的尽可能多的事情。你的天性中有着鲜明的人道主义，并且很有可能不会像其他摩羯座的人那么物质主义。在人际关系中，你需要锻炼辨别力，并尽力克服你易受他人影响的天性。<br><br>

月亮强化了你的情绪面，使你的反应亲切、敏锐。不过你应该努力建立自信，不要压抑摩羯座的雄心。属土的摩羯座和属水的双鱼座是契合的组合。你本性踏实、审慎，对事情的反应却很有人情味，不吝于待人亲切。你对伴侣的反应温暖、深情，能够享有完美的爱情关系。恋爱中的你也许会戴上玫瑰色的眼镜看你的情人。请发挥摩羯座的优点，尤其是在考虑长久关系之时。千万不要为了不刺伤另一半而撒谎，否则后果可能不堪设想。双鱼座的人并不善于理财，你在财务发生问题时很可能会一头雾水。如果有闲钱投资，不要立刻下决定，也不宜被速成发财计划所惑。让摩羯座理财的天分取代双鱼座的不切实际。 <br><br>


建议：提高自己的辨别力，尤其在人际交往方面。<br><br>
"
aq,ar,"太阳水瓶+月亮白羊=急于出炉的瓶子<br><br>

优点：勇往直前<br><br>

缺点：耐性不足<br><br>

性格解析：<br><br>

这种太阳星座和月亮星座的组合使你思维相当活跃，能强烈意识到自己的能力并对世界持一种公正明智的态度。你必须要留意防备自鸣得意和自我满足感，因为你有某种自大情结的倾向。你是一位坚定的思想者，你所知晓的通常准确无误，且经过仔细的思考和缜密的论述。但是你很可能会冷酷孤傲，因为你情感的那一面根本就不坚强。这种极端的特性将水瓶座的智能性和独创性与白羊座的极佳的心境和高度的独立性结合在一起。你处理问题过于自信，常常缺乏审慎或远见，符合白羊座的特征。基于较为固执和独立的性格，你一般不喜欢受监督；在独立工作不受干扰时，你最出色。虽然你的性格如上所述比较固执，但是你时刻准备着应对新思想。个人的易冲动或者是贸然行事的倾向表明你缺乏耐性，或者缺乏的也许仅是一种能够等待做事情的最佳时机的心态。热情使你勇往直前，无论是精神上还是身体方面你很难让自己不积极。如果你能降低自己对个人完全独立的要求且多花点时间建立与他人美好的关系，你的幸福度随之增加。<br><br>

月亮赋予你活力、坦诚、单纯的人生态度，你不会被枝微末节的小事束缚。除了具备天生的友善态度，请留意不要反应太迅速而伤及他人，你的组织力可能太严谨，令左右的人觉得自己无能，因此除了表现自己的能力之外，请多为他人着想。你是水瓶座的人当中最热情、性感的。月亮赋予你丰富的情感，让你坦然地表露自己。水瓶座和白羊座都是非常追求自由的人，你的伙伴必须认清这点。在建立永久关系之前，好好和另一半讨论你的性格。<br><br>


建议：等待有时会帮助你留住做事情的最佳时机。<br><br>"
aq,ta,"太阳水瓶+月亮金牛=外观最美的瓶子<br><br>

优点：感染力强<br><br>

缺点：过于自满<br><br>

性格解析：<br><br>

这种太阳星座与月亮星座组合带给你讨人喜欢和令人敬佩的性格。你向来大度，对于社会上层人士也好，下层人群也罢，你的感染力都是一样的。你不会拿自己的烦恼和忧愁去麻烦他人，但是一旦他人来找你时，你会全神贯注倾听他们的问题。你对周围的人群感兴趣，喜欢做一个旁观者，但你会注意保持一定的距离，以免过于牵涉其中。你评判他人不是依据他们的职业或地位，而是他们是否对你感兴趣。你有明显的自我满足感，从无必要故作姿态来吸引人。除了所需要的欲望，你具备了一切能使你成为管理者的条件。你似乎毫无专横霸道的作风，希望奉行“互不干扰”的原则。这一组合把水瓶座的独创性和独立性与金牛座的决心和意志结合在一起。这两个星座的融合会产生一种几近顽固不化程度的意志。幸福取决于你能否适应周围的环境或和谐的家庭生活。在人际关系方面，你还需要对进一步增强对他人的兴趣。<br><br>

月亮使你稳定，但在情感和财务上，你又亟需安全感。此外，水瓶座以不拘泥于传统闻名，而金牛座却喜欢固守传统，不信任变革。金牛座的月亮会鼓舞你发挥创造力。你很可能在音乐或歌唱方面具有独树一帜的才华，而且你会在符合传统的原则下一展长才。金牛座的创造力将会完美的帮助你施展水瓶座的才能和创造力。从你的个人感情上，会特别显现出你矛盾地追求精神上的安全感，和自由意志。你对伴侣提出矛盾的要求。而且你也将不可避免的要妥协，所以你的情人必须了解你不同的需求。你也许善于理财，但是也可能很会花钱，必须有固定的高收入才能维持。由于具有做生意的天赋，所以很适合自己创业。<br><br>


建议：多关注他人，因为你的幸福取决于你能否适应周围的环境。<br><br>"
aq,ge,"太阳水瓶+月亮双子=用途最广的瓶子<br><br>

优点：多才多艺<br><br>

缺点：容易分心<br><br>

性格解析：<br><br>

这种太阳与月亮组合使你的个性具有浪漫色彩，这一点很出乎意料。你理想主义感强烈，且带有批判倾向。虽然你生活浪漫，但是相比感觉你依靠更多的还是理智。你容易把生活戏剧化，把自己戏剧化，常常将问题扩大和升华，将爱情和生活完美化。你不会放过故事中的精彩部分。水瓶座与双子座融合了水瓶座的独立性和独创性与双子座的智慧、多才多艺和智力。你反应机敏迅速，有较强的直觉，但是在遇到问题时，大都有只看其表面的倾向。现实世界中，这点将会是你的障碍。你的注意力容易分散。你很难受制于现实，却很容易在生活中漂浮不定。如果生意上并非如此的话，那极可能就出现在你的私生活上了。<br><br>

你能很快将事实与自己的想法结合起来，这使你天生适合做广告、写作、演讲，或者任何一种可以发挥你智力的工作。你容易对日常惯例和细节产生厌倦。你本性中有种双重性，可以显示出你的情绪与态度的快速变化。你经常会突然改变主意。友谊于你极其重要，你需要经常有人能说说话，而且那人能够在精神上与你协调，能激发你增加才智和文化修养。水瓶座和双子座都不太喜欢畅言个人感情，这将是你的掣肘。你和你的爱侣永远需要友谊和智慧的交流。你十分擅长交易，但是千万留意：当你有闲钱投资时，也许并不如你自己想的那么聪明。多向专家征询和采纳他们的意见。如果可能，最好采取从所得之中扣除一部分作为储蓄的做法。<br><br>



建议：出现问题时，不要只看表面。<br><br>"
aq,cn,"太阳水瓶+月亮巨蟹=质感最优的瓶子<br><br>

优点：理解力强<br><br>

缺点：焦躁易变<br><br>

性格解析：<br><br>

同任何其他可能的有关水瓶座的组合相比，这种太阳与月亮的组合，带给你的性格反映出的水瓶座特点要少而突出的月亮影响要多。原因很简单，水瓶座中的太阳从来不够强，而月亮在巨蟹座中尤其突出显眼。与典型的带有水瓶座太阳特点的人相比，你要主观得多，也不怎么冷漠孤傲。然而，这种组合混合了水瓶座的独创性与独立性与巨蟹座的丰富感情、敏感性和坚定不移。由于对外界影响极其敏感，你有焦躁和易变的特点。对周围事物和人际交往的敏感使你能够迅速对他人做出回应，正如你可以凭直觉感知何时受欢迎何时令人厌烦。<br><br>

你对他人的直率与坦诚使你总是很受欢迎，广交朋友。你拥有无限的个人魅力，由于你本性善良，与人交往时往往大方得体、考虑周全。社交与人际关系对你来说十分重要。生意上你会很受欢迎，因为你个人能够关注员工与生意伙伴的事情和活动。与生俱来的勤奋以及对生意或人生目标的执著可以保证你获得成功。你感知问题的能力要比你思考问题的能力可靠。如果乐观的话，对每一样工作你通常能够保持一种现实的方式来处理问题。你是水瓶座当中个性最独特的人，在危难时才会不吝助人。你比较冷静、理智、不感情用事，不过巨蟹座会影响你，使你的耳根子较软。初见你时，你令人感到友善中带有几分矜持；深交之后朋友会发现你其实面冷心暖。在针锋相对之时，你绝不会拙于言辞。假如你能运用天赋的生意头脑和自由意志，那么应该是个理财好手。请把投资目标放在有规模的大公司与计划上。<br><br>

建议：经常在家中举办朋友聚会大大提高你的人气。<br><br>"
aq,le,"太阳水瓶+月亮狮子=容量最大的瓶子<br><br>

优点：豪爽友好<br><br>

缺点：急下结论<br><br>

性格解析：<br><br>

这种太阳与月亮组合使你有助人为乐的性格，使你成为一个实实在在的人道主义者。因为这种特点在你性格种非常突出，你比较容易成为他人或朋友与家人利用的对象。当人们遇到问题需要帮助时，你就是他们要找的人。你骄傲自豪，自力更生，你不喜欢颠覆原有的对他人的好感，基于此，你会坚持不上算的交易，也许还会保持早已变质的关系。由于你天性情绪激动但是豪爽开朗且友好，有些时候，在与人交往尤其是处理与那些对你的时间和金钱提出过分要求的人时，你需要表现得清醒和切合实际。这一组合融合了水瓶座的独创性和独立性与狮子座的温柔情感和自信。在近满月时出生的话，你容易把自己的个性特点向外界展现出来。你敏感而又温柔多情，婚姻会强烈地影响你的生活。你禀性友好，富于同情与善心，而且有着深深的爱。有时候，对于浪漫的喜好可能会阻碍你的准确判断和实际行动。同样，这些都是难以改变的特征。一般很难说服你去做违反你意愿的事情。作为领导，你喜欢采用温和的风格，而不是采取较严厉较无情的方法。<br><br>


狮子座的热情使你热情如火。水瓶座的你仍然需要独立自由，不过你会尊敬你的伴侣，辅佐对方。也和对方共享成就。请收敛操纵伴侣的习惯，任何带有狮子座特征的人都会有这种倾向。保持均衡是第一要素。水瓶座追求灿烂，狮子座喜欢昂贵的极品。你得有一份高收入才能满足需求。狮子座得月亮会赋予你投资得观念，请将资金投在有规模，产品品质好的公司。如果有向财务顾问请益的必要，你会找最著名的专家。<br><br>



建议：对于浪漫的过度追求会阻碍你的准确判断。<br><br>"
aq,vi,"太阳水瓶+月亮处女=做工最好的瓶子<br><br>

优点：思维缜密<br><br>

缺点：有些孤傲<br><br>

性格解析：<br><br>

这种太阳与月亮组合使你拥有在做任何需要批判与分析能力的事情时都相当出色的个性，因为你智力高，头脑思维突出。你可信且真诚，可以切合实际地给出很不错的建议。你做事前计划缜密，做事时充满自信。你会坚持花时间思考，不会仓促行事。这种组合汇聚了水瓶座的友好、独创性和独立性与处女座的缜密、精准和实用性。两种特征都能带来智力、推理和逻辑能力。精巧、细致与谨慎是这种混合而出的个性特点，该个性还显示出对学习的执著以及对细节问题的关注。这种能力可以使你摆脱私事的纠缠而集中精力解决手头的问题。你的思考不会受情绪干扰，因为你有能力面对事实，并通过批判性的分析来理清事情的始末。因而，你很少犯错误。在爱好方面你比较挑剔，大都要求整洁有序，干净利索，尤其体现在穿戴方面。你的分析能力可以使你洞察人的情感世界，但你的相关反应往往不表露出来，表现地比较孤傲。为了生活的和谐美满，你应该经常锻炼一下表达情感的能力。在做生意方面你很有潜力，因为你有能力整合有关科学的事实和各种总要信息，并能有效地利用自己的知识。<br><br>

你既富创新力又切实际，这些特质应该尽量展现。你的才华很适合运用在手工艺之类的艺术创作方面。你有时会鸡蛋里挑骨头而因小失大。这时只有发挥水瓶座的特性，你才能从比较广阔的角度着眼。裹足不前是阻碍爱情发展的绊脚石，只要你放松心情就能得到完满、幸福的爱情和生活。思维的力量，理性，严厉的观察，富有创造性的推理演绎——这些都是他们的优势。辩论与演说能释放他们的全部价值观。他们的感情被思维过程的细节所吞没，对理性的重视让他们轻易地忽视生活中的感性一面（这是极其喜爱科学的一群人）。<br><br>

建议：尝试锻炼自己表达情感的能力，这会使你的生活更完美。<br><br>"
aq,li,"太阳水瓶+月亮天枰=没有成形的瓶子<br><br>

优点：十分宽容<br><br>

缺点：半途而废<br><br>

性格解析：<br><br>
这种太阳与月亮组合带给你的性格就像一股风，它可以强大无比，但缺乏持久性，时常改变方向。当你保持兴趣时，你处理问题的效果惊人，但是你习惯于半途而废，一件事尚未完成就转向另一个。只要你能专心致志热情不减，事情会进展得很顺利，但是一旦你厌于集中精力，你会转向更有趣更兴奋的事情上。率性而为，不受约束。以这种处世态度对待人就如同对待工作或任务一样，你可能会轻易放弃与某人的一段关系。<br><br>

你的朋友也许很多，但没有几个是知心的或经得起时间考验的。婚姻于你非常重要，但要使你维持一份长久稳定的关系很难，需要花费一定的功夫。你对生活的态度有些轻浮，放荡不羁的行为作风会不时地惹来非议或排斥。你看问题比较开阔和宽容，对他人所犯之错很宽容，正如你期望别人也宽容你的错误一样。你能迅速地对人进行分析和分类。你知道如何有效地推销自己或自己的东西而被拒绝，能否成功主要取决于你的这个专长。你也许偏爱奢侈品，品位高昂。千万不要随便借钱给别人，因为你会对寡廉鲜耻之徒硬不起心肠；购买股票和投资之前应该征询专业人员的意见。多注意你的钱用向何处。 <br><br>


建议：找个成熟、稳定的另一半会对你的帮助很大。<br><br>"
aq,sc,"太阳水瓶+月亮天蝎=价值最高的瓶子（容易成功的配置）<br><br>

优点：进取心强<br><br>

缺点：有时冲动<br><br>

性格解析：<br><br>
这种太阳与月亮组合会使你具有吸引力，但同时生活中你有自己严格的规则。这一组合高度融合了水瓶座的独创性和独立性于天蝎座的激情和坚毅。你赢得很多尊敬，但更重要的是你有健康的自尊心。你的性格极其坚定，如果你能用理智控制情感冲动的话，你会有无穷的力量去做大事。你喜欢我行我素，你会是一个十分坚定的领导者。作为领导者，由于你从不期望别人做自己不愿做的事情，你会与下属们携手并进。你雄心勃勃，进取心强，这都是源自你的坚定决心。当事情顺利完成时，你会非常具有吸引力。有时你的某些行动有些冲动欠考虑，但是根本用不着别人来花言巧语说服你采取初步行动或做出决定。学会放松对你来说很重要，因为这种永不停歇始终精力旺盛的性格会对你的健康有损害，如果你不学会松弛或许有时适当接触一下大自然。对你来说，学会看淡自己，学会自嘲，以及降低要求，是有好处的。你性格中没有肤浅的东西。只要你用心去做，没有你完成不了的事情。矢志不移照亮了你通往成功的道路。<br><br>

强烈的情绪并不符合水瓶座的特质。你比任何水瓶座的人更需要圆满的爱情。你热情，需求多，你的伴侣必须也能等量的回报。天蝎座最糟糕的特点是善嫉。这种情绪一旦浮现将会深受水瓶座的你的厌恶。你有精明的商业头脑，因而获利颇丰。这对你爱花钱的习惯倒是件好事。<br><br>


建议：多接触大自然会帮助你的身体恢复到最佳状态。<br><br>"
aq,sa,"太阳水瓶+月亮射手=销路最广的瓶子<br><br>

优点：热情直率<br><br>

缺点：感性不足<br><br>

性格解析：<br><br>
这种太阳与月亮组合使你精力充沛思想活跃。你的性格主要表现为独立的思维、行动、思想和表达几方面。这一组合把水瓶座的友好、独创性和独立性与射手座的诚实、真诚、直率和热情融合在一起。你待人友好，处事积极，思考与看问题时无不显示你对独立与自由的追求。友好而又善解人意的性格使你在处理大多数问题时都比较仁慈。你最有可能做一些能直接有利于伙伴的事情。你对真理和知识具有本能的深深的爱，这使你禀性高贵与真诚。你极其厌烦任何欺诈和伪装行为，无论是生活还是做生意你都依理行事。<br><br>


你对人生的态度应该是积极的，心胸开阔、视野辽阔。对细节的应付能力可能不太好，不妨交给他人去处理。你是个永远的学生，需要不断向智慧挑战才能活得有声有色。虽然你的性格多变，但是请不要把兴趣分散得太广泛，否则将会事事做来虎头蛇尾。<br><br>


建议：在不违反自己原则的基础上，多考虑一下别人的感受。<br><br>"
aq,cp,"太阳水瓶+月亮摩羯=历史最久的瓶子<br><br>

优点：威严可信<br><br>
缺点：过于保守<br><br>

性格解析：<br><br>
水瓶座使你具有独创力和独立性，但同时调和了摩羯座的保守主义、野心和小心谨慎。你沉静的毅力、坚定的决心以及冷静的分析能力或谨慎的思考能力可以保证你对周围环境或形势做出准确的判断和现实的评估。你知道自己生活的方向，不会被情感因素轻易地改变。你会时常感到不安，此时你需要把精力多放在事业、生意或社交上。你有高度的责任感和自知之明。生意方面地责任可能会很沉重。你有源源不断的内在动力可以改进自己的性格。这一组合显示了你的掌控大企业和管理群体的能力。你有强烈而牢固的信念和完美的目标。你会以严格的道德准则来经营生意。你天生就是一位有仁慈倾向的管理者，你会把友谊和公平竞争与严格商业准则结合起来。你的拼搏为的不是财富与物质，而是权力与威严。<br><br>

水瓶座和摩羯座均非感情用事之人。你必须学会放松自己，才能享受圆满的爱情生活。水瓶座的太阳使你深受异性青睐，但是摩羯座的月亮却可能给你制造障碍。甚至在爱情萌芽之初，你就会怀疑是否找对了伴侣。本能的审慎态度使你不至于虚掷财富。你喜欢定期存款的安定性。虽然你可能用不着征询财务专家的意见，去向他们请教还是好的，如此也可以证实你的做法正确。 <br><br>


建议：情绪不稳定的时候，就集中精力去做有价值的事。<br><br>"
aq,aq,"太阳水瓶+月亮水瓶=款式最新的瓶子<br><br>

优点：思维活跃<br><br>

缺点：飘渺不定<br><br>

性格解析：<br><br>
这种太阳与月亮组合所产生的性格很强烈――模糊不清但是很强烈。该组合带来另一番境界――飘渺不定、富于哲理以及极为开阔的思想。你的个性与性格混合了水瓶座的各种特征：高雅、聪明与仁慈。这一组合使才干或天资的建设性发展成为可能。你的想法千奇百怪，有传统的，也有怪诞异常的。你思维极度活跃，但是可能会喜欢拖延。在思想方面，你是一位开拓者，但是你缺乏对一件事的持久热情，因为你爱好广泛，习惯于尝试各种各样的事情。水瓶座的人有着先天的仁慈心、善心和理解力。与陌生人打交道对你来说很容易，与他人交往也极少给你带来麻烦。同样，你性格独立或者说有些以自我为中心，要求能够有足够的自由进行独立思考与行动。得益于你的这些性格特点，在生意场上你很容易取得成功。<br><br>

水瓶座是非常固定的一个星座，因此有种固定的因素与你的性格紧密相关，你性格中的高度集中力和坚定的决心，使你能够看透很多你所从事的工作。不管你是从商还是追求科学，对于为人类谋福利的浓厚兴趣会激励你不断前进。你应该坚持思考和创新，这点很重要。在独立工作不受监督时，你的表现最为出色，而在被要求做那些日常琐事或过于系统化的工作时，表现最糟。你的弦总是甭得太紧，需要保证足够的放松和室外活动，这样可以释放下紧张的心情。以你的逻辑思维能力、清新的概念以及仁慈之心，你肯定会为社会做出不小的贡献。<br><br>


建议：你最不适合做那些系统化、日常化的工作。<br><br>
"
aq,pi,"太阳水瓶+月亮双鱼=漂在海上的瓶子<br><br>

优点：博学有才<br><br>

缺点：沉迷幻想<br><br>

性格解析：<br><br>
这种太阳与月亮组合使你的头脑具有创新性，能够把握最模糊不清、飘忽不定和极端的概念。这一组合混合了水瓶座的友好、独创性和独立性与双鱼座的敏感和想象力。你是一个锲而不舍勤奋刻苦的人，注重细节、方法和秩序。你回应外界的方式很有趣。你会花上几天的时间进行梦想和思索。你会迷恋于某些不同寻常和抽象的东西，研究这种怪异的对象你会感觉非常有趣。由于你喜欢阅读和学习，你可能会通晓很多领域的知识。你的头脑常会离题万里以至于可能连手头做的是什么工作都忘记了。敏捷的想象力或者头脑幻想使你在很多领域都是赚钱能手。成功与否取决于你的才能和智力，因为你没有较强的领导力。你有任物自流的倾向。你应该经常表现出较坚定的意志，不过总体而言你有一定的谨慎感和警觉性。如果你能克服或控制自己被动接受事物的倾向，或者控制你在别人有意利用自己的善良时所表现的过分友好和恩惠，你会从中受益的。<br><br>

你是水瓶座当中最性感、最不吝于表达爱的人。因此常谈恋爱和失恋，因为水瓶座潜藏的浪漫性格在你身上很容易发挥。同时，你也需要一个能鼓励你，给你自信的伴侣。金钱很可能会从你的指缝间溜走你付出的也许超出自己能力所及，这种行为固然不坏，却会落到交不出房租。如果你有固定的工作，记得建立一套储蓄制度，从收入中扣除一部分作为捐献。而且随时征询专家的意见。 水瓶不同寻常的、革新的特质被双鱼的感知力进一步加强。在他们的生活里，来自玄学、神秘和宗教的影响和灵感，把现实和想象、实际和假设、科学和诗意熔合在一起。如果星盘其他部分缺乏强力的结构，他们容易活在想象的世界中，容易自欺欺人。<br><br>

建议：控制自己被动接受事物的倾向是你通往成功之路的第一步。<br><br>
"
pi,ar,"太阳双鱼+月亮白羊=暹罗斗鱼<br><br>

优点：敏感独立<br><br>

缺点：有些偏激<br><br>

性格解析：<br><br>

你对挑战的反应很大胆，稍后却可能另外产生想法而变得不再有自信，以至于裹足不前。请把目标放在前方，让双鱼座温和、谨慎的本性接受白羊座强烈本性的洗礼。你兼具白羊座炽热、丰沛的感情，以及双鱼座深刻、强烈的情绪。除此特点以外，你也许很容易恋爱与失恋。白羊座的月亮使你不会像其他双鱼座那样敏感，容易受外在的刺激，你也有能力让自己的情绪置身事外。你能够享受完美和谐的关系，只不过白羊座最大的缺点自私，偶尔会浮现。<br><br>

双鱼座的敏感、适应性和理解力与白羊座的高度精神力及独立性相混合，普遍表现出对个人发展，名利或至少是对社会承认度的强烈渴望。但你可能会需要更多的信心和内在激励来实现这些雄心壮志。如果你下定决心去实现它，你可能会拥有很强的个人表达能力。你的力量来源于天性中对知识的热爱，以及对消息灵通的渴望。你也非常自我依赖，同时表现出敏锐的精神能力和自我思考的能力。在你的生命中，要切记避免偏激，尽量试着去理解适度和自我克制的价值。不要忽视你内心里对寻找平静世界和沉着镇静的解决问题的方法的需求，尽管你的本性可能宁愿越过它们，或者难以控制。很多时候你看起来过于自信、坚决，竞争意识强烈。但事实上，你并非总是如你表面一样积极确定。你太阳星座和月亮星座这种不寻常的结合使你很难在感觉、想象以及幻想的深度方面有较强的能力，却使你拥有强大的自信以及对独立的强烈要求。<br><br>


建议：要努力把内心的自信表现出来，因此你十分需要身边朋友的鼓励。<br><br>"
pi,ta,"太阳双鱼+月亮金牛=黄金鱼<br><br>

优点：洞察力强<br><br>

缺点：不够专一<br><br>

性格解析：<br><br>

你的太阳星座和月亮星座的结合带来了丰富的创造力和想象力，但同时也使你喜欢做梦，有点不切实际。金牛座平静稳定的性格和月亮星座变化无常的歌星在你身上交织。你除了需要同情和爱，也会孤立自己，涉及感情时也保持强烈的克制。你对感情方面极其敏感，对爱和奉承没有抵抗力。某种程度上你易受朋友和伙伴的影响。你的洞察力使你不断地对他人形成看法并加以评估，而通常结论也很准确。你选择朋友时应该运用你的鉴别力。你性格中的负面倾向容易招来别人利用你的纯真善良的本质来欺骗你。你对待生活严肃认真，但是将自己排除在外地看待周围的事物会使你失去对现实的认识。如果你允许自己自然地对待别人，你会非常可爱。因为这一点你天生喜好浪漫，浪漫也使你性格中体现明显。<br><br>

你固执的性情可以保护你，但不要任其发挥得过于强烈。有时候沉溺于某事的倾向会带来困扰，比如过多的担忧，吃得太多，纵欲，过分享乐等。避免为自己过分忧伤，懊悔。向人们打开心扉，积极乐观地面对，你会做得更好。你很重视安全感。物质享受对双鱼座不太重要，但是月亮使你在物质和精神上都加强了需要性。对于你能够信任的伴侣，你会放松自己，与对方发展关系。你的感情丰富，性感而且热情。当你感到安全的时候，这些特质会使你的爱情生活大为生色。金牛座最大的弱点是霸道，以拥有者自居，这对另一半会有不良的影响，对方很可能是需要相当自由的人。你处理财务的能力高超，比一般双鱼座强得多。<br><br>


建议：这是一个具有艺术才能的配置，不要浪费哦。<br><br>"
pi,ge,"太阳双鱼+月亮双子=变色鱼<br><br>
优点：适应力强<br><br>

缺点：内心矛盾<br><br>

性格解析：<br><br>

你能够感知并接受身边难以察觉的细微变化，而这最起码会引导你走向生存之路。这种思维的兼容性鼓励了知识的同化，让你在多种主题下得到良好的塑造成为可能，虽然你不会在其中任何一方面成为专家。有时你很难看清事物本来的面目，因为你不是一个现实主义者。即使你的感觉是错误的，也很难说服你去承认错误。你有幻想的特质，这让你总有些与世隔绝。你的目标和雄心从不会很高远，但是你的创造发明能力却相当不错。当你能够在一个和谐的环境里摆脱各种压力和与你格格不入的事业的重负，你会兴奋到极点。虽然你的博学可以让你在任何领域找到机会，你真正的天赋却在脑力，文学，艺术方面。你的多才多艺是站不住脚的，你缺乏自信心。你努力为你的任何行动正名，即使这种正名并不需要。你骨子里总感觉自己被误解。你十分内敛，经常持有与事实不符的固定观点。当你不忙于幻想时，你很善解人意。你生性友善，这种天性让你能同情和理解你身边的人们。<br><br>

你是了不起的沟通高手，很容易传达自己的想法。你也可能会很突兀的转变观念。你对于兴趣的建议反应十分热烈，滔滔不绝发表意见，反之则会胡乱捏造出一大串反对的借口。你也许自信不太够，因此有紧张多话的倾向。请不要慌张，经过思考后再说话，而不要一股脑说一大堆废话。你也许不太容易情绪激动，在初坠爱河时很可能会以理智淡化感情。请不要压抑自己。双子座的怀疑态度应当适可而止，不要破坏了你真正的心意，另外也请记住在长期关系当中，智慧的交流与友情对你而言占有相当重的分量。双子座的理财能力往往不高明，金钱在双鱼座的口袋里更是藏不住。不要轻信那些想借钱之人对你诉说的悲惨故事。<br><br>


建议：下定决心后就不要改变自己的想法了。<br><br>"
